ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,EDUCATION_CAT,graduate school,high school,none,others,university
cc1768af-c1e5,100000,2,3,3,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,high school,0,1,0,0,0
3a21f55b-5093,150000,2,2,1,51,0,0,0,0,0,0,146018,147598,148393,149709,107862,108623,7000,7600,6000,4000,4100,4300,0,university,0,0,0,0,1
1b890ae9-ef4c,10000,2,2,1,51,1,2,0,0,0,0,9151,8855,9828,8637,8808,8995,0,1133,1144,315,329,363,0,university,0,0,0,0,1
9d0ed853-a6d2,50000,2,3,1,52,1,-2,-2,-1,-1,-1,0,0,0,831,138,658,0,0,831,138,658,0,0,high school,0,1,0,0,0
93271fe7-896a,490000,2,1,1,53,-2,-2,-2,-2,-2,-2,1700,8913,0,400,4186,6205,8913,0,400,4186,6205,2025,0,graduate school,1,0,0,0,0
c8024c93-e052,50000,2,3,2,52,0,0,0,0,0,0,47670,48447,49493,48497,18930,19329,1954,2000,20567,1000,664,1000,0,high school,0,1,0,0,0
03f08767-266d,340000,2,2,1,57,-1,-1,-1,-1,-1,-1,16729,8942,10301,20793,14817,4614,8942,10321,20793,14817,4614,7005,0,university,0,0,0,0,1
9b3139ca-353b,240000,2,3,1,51,0,0,0,0,0,0,225614,232072,204121,171051,175416,179754,10473,8000,30000,6000,6000,20000,0,high school,0,1,0,0,0
c412eca5-d0a6,50000,2,3,1,53,2,2,2,2,2,2,40926,43236,45250,46003,44193,44838,3000,3000,1800,0,1500,2300,1,high school,0,1,0,0,0
b563de84-033c,500000,2,2,1,50,0,0,0,2,0,0,290301,296479,306661,306438,298068,293489,11000,15000,10000,10003,10000,11000,0,university,0,0,0,0,1
855e89ad-11ca,410000,2,2,1,50,0,0,0,0,0,0,249152,246659,248934,246011,240845,213767,9000,11000,10000,7500,8000,8000,0,university,0,0,0,0,1
ef174f4f-bc2d,280000,2,2,1,64,0,0,2,0,0,0,22715,37818,35497,30164,7164,7164,15506,17,3364,0,0,0,0,university,0,0,0,0,1
4259e786-1026,240000,2,2,2,59,0,0,0,0,0,0,230026,239796,231230,196471,190004,161867,20000,12000,7000,8000,6000,6205,0,university,0,0,0,0,1
1e6c88ef-7622,20000,2,1,2,54,0,0,0,0,0,0,17016,17909,18298,18761,17781,10674,1568,1737,1200,0,0,0,0,graduate school,1,0,0,0,0
eba79424-5fff,100000,2,2,1,55,2,2,2,2,2,2,44400,47439,48385,49285,50176,51228,4100,2000,2000,2000,2000,0,1,university,0,0,0,0,1
602ed310-6c5a,290000,2,2,1,52,0,0,0,0,0,0,276377,282814,288983,203517,208435,212674,12880,13000,8000,8600,9000,4000,0,university,0,0,0,0,1
34aeff0b-b67d,100000,2,3,2,50,0,0,0,2,0,0,82397,84027,88734,86369,89994,89681,3004,7500,0,5001,3390,4000,0,high school,0,1,0,0,0
d45c38be-c276,270000,2,2,1,65,-1,-1,-1,-1,-1,-1,157,0,2521,5145,8422,6374,0,2521,5184,8422,6374,0,0,university,0,0,0,0,1
43d92c57-a1e8,80000,2,3,2,57,0,0,0,0,0,0,78312,77359,76081,76526,27571,28783,3459,3500,1959,982,2000,1482,0,high school,0,1,0,0,0
41f584e7-b2ee,30000,2,3,1,52,1,-2,-2,-2,-1,0,-190,-760,-760,-760,760,760,0,0,0,1520,0,0,0,high school,0,1,0,0,0
0869d575-9993,600000,2,1,1,53,-2,-2,-2,-2,-2,-2,84300,27446,0,0,6677,83034,27446,0,0,6677,83034,0,0,graduate school,1,0,0,0,0
93c798d2-0c45,270000,2,3,1,58,-2,-2,-2,-2,-2,-2,936,1188,2078,795,828,1251,1188,2078,795,828,1251,2267,0,high school,0,1,0,0,0
1f69ba7a-38f2,260000,2,3,1,59,0,0,0,0,0,0,258885,261183,262546,238614,195149,195771,10000,11000,13067,10003,8000,11488,0,high school,0,1,0,0,0
f90b089d-175a,50000,2,3,1,59,0,0,-2,-2,-2,-2,25775,0,0,0,0,0,0,0,0,0,0,0,0,high school,0,1,0,0,0
f84d6a67-89da,50000,2,3,1,53,0,0,0,0,0,0,48549,49180,48521,8731,8777,9261,2277,2290,1500,1000,1000,2000,1,high school,0,1,0,0,0
2d653a7d-5a81,70000,2,3,2,52,0,0,0,0,0,0,103570,105991,67243,67533,28653,29253,3500,2777,1751,969,1004,938,0,high school,0,1,0,0,0
59c4ba80-d49a,210000,2,3,1,55,-1,-1,-2,-1,0,0,3857,0,0,95438,96317,98400,0,0,95438,3393,3580,3998,0,high school,0,1,0,0,0
c61703cb-ea07,330000,2,3,1,50,-1,-1,-2,-2,-2,-1,2064,0,0,0,0,324,0,0,0,0,324,0,0,high school,0,1,0,0,0
9ef96672-d6da,200000,2,2,1,51,0,0,0,0,0,0,288015,148160,98651,251331,255017,54705,4470,9746,155858,5869,1964,1938,0,university,0,0,0,0,1
429f3a75-e575,220000,2,1,1,51,-2,-2,-2,-2,-2,-2,3315,2625,4863,1917,809,709,2625,4863,1917,809,709,1195,0,graduate school,1,0,0,0,0
c0fbe849-b05e,50000,2,3,1,52,0,0,0,0,0,0,11463,12763,14149,15162,15463,15788,1500,1600,1252,553,574,747,0,high school,0,1,0,0,0
04f0df7f-f7cd,20000,2,2,1,53,0,0,0,0,0,0,19594,19502,19431,20290,20293,19665,2000,1700,1500,700,750,1000,0,university,0,0,0,0,1
436abf13-0a72,30000,2,2,2,53,-1,-1,0,0,0,0,356,15666,16863,7380,8580,10000,15700,2000,2000,1200,2200,0,1,university,0,0,0,0,1
24140989-050e,280000,2,2,1,56,2,0,0,0,0,0,284128,284204,284041,283396,213294,213384,9970,10261,17003,7657,7750,7861,1,university,0,0,0,0,1
a866e84a-3559,60000,2,3,1,60,0,0,0,0,0,0,57974,57637,56594,57097,56854,58325,2810,2648,2050,2084,2437,1968,0,high school,0,1,0,0,0
15a92b1d-6479,200000,2,3,1,50,0,0,0,0,0,0,8413,8611,15818,21813,20890,29890,5000,8000,10000,10000,10000,4686,0,high school,0,1,0,0,0
53865a2e-84a9,230000,2,2,2,51,0,0,0,0,0,0,213457,226037,213682,219016,172407,163690,17000,10000,10000,10000,10000,10000,0,university,0,0,0,0,1
398dcb69-806b,100000,2,3,1,49,0,0,0,0,0,0,62049,58158,57952,58627,46055,43176,2247,2900,2408,1689,1820,2040,0,high school,0,1,0,0,0
19bd7a71-b8dc,80000,2,2,2,51,0,0,0,0,0,-1,80106,43289,21017,12883,-217,45966,1400,1500,1000,0,46700,1700,1,university,0,0,0,0,1
93d1dd36-ef44,70000,2,2,1,57,0,0,0,0,0,0,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500,0,university,0,0,0,0,1
ea6649cf-ef38,200000,2,1,1,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,graduate school,1,0,0,0,0
d305205d-e437,20000,2,2,1,51,2,2,2,2,0,0,17612,18820,19717,18701,18726,18501,1800,1500,0,1000,1000,1000,0,university,0,0,0,0,1
73a3caa8-f640,200000,2,2,1,50,-2,-1,0,0,-1,0,3414,6640,7428,10234,5380,7532,6640,1025,10249,5380,5000,2261,0,university,0,0,0,0,1
29f29130-6dbd,50000,2,2,1,55,0,0,0,0,0,0,23605,27856,16386,15511,15664,19761,5856,3386,5411,5664,5761,3866,0,university,0,0,0,0,1
e24b6e6b-1509,360000,2,2,1,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,207,0,university,0,0,0,0,1
42c5e69a-62b9,200000,2,3,2,49,-1,-1,-1,-1,-1,-1,1801,181,4095,5711,21420,6719,181,4126,5711,21520,6719,150,0,high school,0,1,0,0,0
e4011f42-c437,90000,2,2,1,55,2,2,2,0,0,0,83040,81998,83674,80890,31565,33049,900,4003,3000,3000,3000,2000,1,university,0,0,0,0,1
49b75572-7dc4,400000,2,2,1,48,0,0,0,0,0,0,352730,335226,317661,319004,316611,314106,12370,15012,13000,12055,13368,12000,0,university,0,0,0,0,1
31121ad6-7c29,110000,2,3,1,51,0,0,0,0,0,0,105476,109153,109501,105290,78812,78503,5436,5007,5290,8812,8503,8200,0,high school,0,1,0,0,0
cda17729-ede9,500000,2,1,1,58,1,-1,0,-1,0,0,-1,33982,37844,9441,12700,19267,35436,37311,9442,5001,10001,95478,1,graduate school,1,0,0,0,0
1295d5b6-fd79,150000,2,3,1,65,-2,-2,-2,-2,-2,-2,0,0,500,0,0,0,0,500,0,0,0,0,0,high school,0,1,0,0,0
efa4d571-51b6,300000,2,4,1,54,1,-2,-2,-2,-2,-2,0,0,1702,0,0,0,0,1702,0,0,0,0,0,others,0,0,0,1,0
c5bad437-7aba,50000,2,2,1,56,0,0,0,0,0,0,48703,48836,48049,47060,19171,18624,2000,2000,2000,1000,1000,1000,0,university,0,0,0,0,1
ac0a7834-4368,300000,2,1,1,59,-1,-1,-1,-1,-1,-1,12982,10114,10195,34010,20854,64741,11138,10217,34039,20854,64741,39441,0,graduate school,1,0,0,0,0
c9f1f36c-4f19,500000,2,2,1,52,0,0,0,0,0,0,588000,277559,288835,281810,273700,269552,17559,36500,20000,36000,20000,80013,0,university,0,0,0,0,1
a76a8100-c5ed,140000,2,3,1,50,-1,2,-1,-1,-1,-1,845,845,1690,0,1690,0,0,1690,0,1690,0,845,1,high school,0,1,0,0,0
bb1353c8-467a,180000,2,2,2,49,0,0,0,0,0,0,56677,35062,32721,32627,28272,26984,1600,1600,1500,1000,968,1000,0,university,0,0,0,0,1
a7b7e29e-01ac,390000,2,1,1,48,1,-1,-1,-1,-1,-1,0,5660,3730,9526,0,2680,5660,3730,9526,0,2680,200,0,graduate school,1,0,0,0,0
7e9e16f7-c172,50000,2,1,2,51,0,0,0,0,0,0,43273,44652,46331,47896,47266,48002,2800,2795,2750,1130,1314,1159,0,graduate school,1,0,0,0,0
7b2a0937-4f2e,150000,2,1,2,52,0,0,0,0,0,0,126810,58955,29332,36796,19912,23126,5000,13003,15000,11000,10000,3000,0,graduate school,1,0,0,0,0
e851cd20-b1bc,200000,2,1,1,49,-1,-1,-1,-1,-2,-2,413,0,103,0,0,0,0,103,0,0,0,225,0,graduate school,1,0,0,0,0
5e6a4a92-9fd5,180000,2,1,2,53,-2,-2,-2,-2,-2,-2,-1580,-1580,-1580,-1580,-1580,-1580,0,0,0,0,0,0,0,graduate school,1,0,0,0,0
cd8c4124-b099,50000,2,2,1,50,0,0,0,2,0,0,12699,13734,17634,17053,17394,18563,1247,4147,0,624,1451,0,0,university,0,0,0,0,1
e0789103-312a,110000,2,1,1,51,0,0,0,0,0,0,103701,102318,92724,94573,65034,66241,3771,3656,3687,2476,2406,2427,0,graduate school,1,0,0,0,0
d328840f-790f,310000,2,2,1,62,0,0,0,0,0,0,113529,116101,119953,119583,120837,99114,5000,6000,5005,5000,4000,3000,0,university,0,0,0,0,1
63405831-093f,80000,2,3,2,60,0,0,0,0,0,0,37298,19025,12720,14169,13828,1664,3000,3000,2030,3000,1000,839,0,high school,0,1,0,0,0
0f3c7c32-0f3d,80000,2,3,1,54,0,0,0,0,0,0,55498,56368,42486,24500,28900,29400,2000,2000,1600,5000,1000,600,0,high school,0,1,0,0,0
d2409d0c-21cc,240000,2,1,1,53,-2,-2,-1,-1,-2,-2,0,0,2007,-40,-40,8091,0,2007,40,0,8131,0,0,graduate school,1,0,0,0,0
8c5f1401-1a80,210000,2,2,1,54,-2,-2,-2,-2,-2,-2,0,0,0,225,760,0,0,0,225,760,0,0,0,university,0,0,0,0,1
5e17da03-9d19,30000,2,2,2,50,0,0,0,0,0,0,25416,26260,24084,23631,29863,29369,1389,1602,1563,8500,1100,500,0,university,0,0,0,0,1
3cb195fa-1e8c,80000,2,1,1,52,0,0,0,0,0,0,34243,35240,36275,37290,38030,38838,1570,1605,1620,1360,1420,1500,0,graduate school,1,0,0,0,0
7d343101-26dd,50000,2,3,2,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,high school,0,1,0,0,0
ce877481-fdd2,180000,2,3,1,64,-2,-2,-2,-2,-2,-2,18084,1703,3681,21325,2228,856,1703,3697,21330,2228,1531,16934,0,high school,0,1,0,0,0
5298e6c0-dd1b,160000,2,2,1,60,-2,-2,-2,-2,-2,-2,16060,1605,4200,2461,0,0,1605,4200,2461,0,0,230,0,university,0,0,0,0,1
75a641c0-15e2,180000,2,1,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,graduate school,1,0,0,0,0
595a234a-6576,30000,2,2,3,54,0,0,0,0,0,0,26302,26873,28138,27074,13275,12500,2000,1719,1613,271,2250,0,0,university,0,0,0,0,1
d76e8256-5be4,210000,2,2,1,56,-1,-1,-1,-1,-1,-1,25487,6655,6355,18543,6022,1334,6655,6359,18543,6022,1334,3864,0,university,0,0,0,0,1
8a023e42-fcc4,120000,2,3,1,55,1,-2,-1,2,0,0,-150,-150,7342,7029,7172,7338,0,7492,0,143,166,16000,0,high school,0,1,0,0,0
4de15726-3a12,20000,2,3,1,51,1,2,0,0,0,0,15399,14859,15913,17033,17466,19635,0,1600,1700,1000,2600,0,1,high school,0,1,0,0,0
519ed4ba-e96e,30000,2,2,1,49,1,2,-1,-1,-1,2,10440,9972,16073,6342,8073,1731,0,16101,6342,1731,0,5517,0,university,0,0,0,0,1
73daa86f-3269,50000,2,3,1,53,1,2,0,0,0,0,51254,49852,28379,15988,16718,17446,0,6200,2000,1000,1000,1000,0,high school,0,1,0,0,0
c1148410-67e4,20000,2,3,1,51,1,-1,-1,-1,-2,-2,0,780,340,-50,-830,-1660,780,340,0,0,0,0,0,high school,0,1,0,0,0
ddba118d-4fe8,120000,2,2,1,57,-2,-2,-2,-2,-2,-2,0,644,377,0,0,0,644,377,0,0,0,0,0,university,0,0,0,0,1
5c5b45e4-960f,70000,2,2,1,62,2,2,2,0,0,0,70457,73562,71818,70579,33946,34701,6454,0,3075,1214,1301,1626,1,university,0,0,0,0,1
e9463720-8e49,50000,2,2,1,58,0,0,0,0,0,0,50182,41207,19129,18538,17494,17833,1500,1700,1500,700,1000,1000,0,university,0,0,0,0,1
608de0e9-803f,20000,2,2,1,49,1,2,0,0,0,0,19127,16943,18359,19000,19600,19600,0,2000,1400,1000,0,0,0,university,0,0,0,0,1
dd09c212-23cc,310000,2,3,1,53,-2,-2,-2,-2,-2,-2,1126,2603,-6,1184,7883,193,2635,0,1190,7909,193,3189,0,high school,0,1,0,0,0
b41584f2-cbcd,120000,2,2,1,40,0,0,0,0,0,0,123270,122736,123394,123123,121499,121296,6000,6500,6500,5000,5000,5000,0,university,0,0,0,0,1
d28392ca-feff,240000,2,3,2,49,-1,0,0,0,2,0,1271,4241,7164,10041,9731,13540,3000,3000,3000,0,4000,3000,0,high school,0,1,0,0,0
d1b87b1c-e4a7,500000,2,3,2,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1150,0,0,0,0,1150,0,1,high school,0,1,0,0,0
fa1de527-77c4,500000,2,2,1,53,-1,-1,-1,-1,-1,0,10789,7855,17481,12021,132906,122256,7919,17512,12021,132906,0,37380,0,university,0,0,0,0,1
697f3f21-54dc,240000,2,1,1,55,-1,0,0,-2,-2,-1,80199,82300,0,0,0,21585,3900,0,0,0,21585,0,0,graduate school,1,0,0,0,0
ba18996f-f728,200000,2,2,1,56,-2,-2,-2,-2,-2,-2,2155,0,1750,4990,1200,676,0,1750,4990,1369,676,2158,0,university,0,0,0,0,1
88c6dc0b-5278,30000,2,3,1,67,2,2,0,0,0,0,26590,25869,26947,27529,24909,24576,0,1800,1370,1264,2078,836,1,high school,0,1,0,0,0
ad5cc1bd-4517,80000,2,3,1,50,0,0,0,-1,-1,-1,55070,57863,54382,773,-5857,57071,5012,7450,5000,1630,69794,15000,0,high school,0,1,0,0,0
c0c9ac19-634a,150000,2,2,1,51,0,0,0,0,0,0,71776,72909,74722,77865,78819,80607,2046,2413,3776,2224,2448,2500,0,university,0,0,0,0,1
6f290b17-03cb,530000,2,1,1,54,-2,-2,-2,-2,-2,-2,6458,5598,36532,3288,1415,448,5600,36532,3293,1415,448,1687,0,graduate school,1,0,0,0,0
182b483d-1c0f,210000,2,1,1,53,0,0,0,0,0,0,180227,186423,169614,172297,177427,182399,11000,8000,7000,8000,8000,9000,0,graduate school,1,0,0,0,0
796281be-5cbd,30000,2,2,3,54,1,-2,-2,-2,-1,0,0,0,0,0,20363,20819,0,0,0,20363,784,4000,0,university,0,0,0,0,1
34670efd-e545,410000,2,2,1,50,0,0,0,0,0,0,358896,361330,360396,367893,375268,383121,13000,13100,13500,13500,13900,15000,0,university,0,0,0,0,1
816acf90-8908,240000,2,2,1,50,-2,-2,-2,-2,-2,-2,664,1086,7041,12208,790,2009,1086,7041,12208,1109,2009,1077,0,university,0,0,0,0,1
be74e0c2-7190,50000,2,1,2,61,3,2,0,0,-2,-2,60458,54438,53605,0,0,0,0,1100,0,0,0,0,1,graduate school,1,0,0,0,0
75c47a48-d010,70000,2,2,2,55,0,0,0,0,0,0,57867,53214,54571,42413,42946,43843,1920,2230,2004,1537,1589,1598,0,university,0,0,0,0,1
776c090e-8765,140000,2,3,2,53,0,0,0,0,0,0,68889,68662,65581,56271,54586,54247,3075,3014,2606,2005,2404,2629,0,high school,0,1,0,0,0
19704600-1f2a,320000,2,3,2,54,-1,-1,0,0,0,0,54661,183429,303849,299996,307016,308110,183429,203849,22080,10000,10000,0,0,high school,0,1,0,0,0
b544b2a6-a1d5,50000,2,3,1,53,0,0,0,0,0,-2,46138,47164,47602,37280,18678,18602,2182,2400,1000,18678,600,500,0,high school,0,1,0,0,0
c443e7b2-b652,400000,2,1,1,51,1,-2,-2,-2,-2,-2,-9,1084,3884,0,27703,0,1093,3884,0,27703,0,56677,0,graduate school,1,0,0,0,0
9774de38-4dd2,170000,2,2,2,51,0,-1,-1,-1,-1,-1,1606,1420,1420,1420,1420,3464,1420,1420,1420,1420,3464,1420,0,university,0,0,0,0,1
ecd3d3bb-1cea,60000,2,3,1,50,2,0,0,0,0,0,61349,61600,61952,60661,29095,17636,2900,3300,2000,900,889,21500,1,high school,0,1,0,0,0
b6874f3a-4280,120000,2,1,1,47,-1,-1,3,2,0,0,632,948,948,632,632,316,948,0,0,316,0,466,1,graduate school,1,0,0,0,0
82d7e0a3-bfe3,210000,2,1,2,50,-1,-1,-2,-1,-1,-1,1561,0,0,806,1945,0,0,0,806,1945,0,1315,0,graduate school,1,0,0,0,0
51775339-b70c,50000,2,3,1,51,0,0,0,0,0,0,45096,28907,29691,29104,28968,29440,1500,1508,1502,1100,1032,4500,0,high school,0,1,0,0,0
d78c7a42-c8a5,30000,2,2,2,51,0,0,2,2,2,2,22473,25293,24602,27964,27232,29800,3200,1,3801,0,3001,0,0,university,0,0,0,0,1
d28d20f5-4d61,130000,2,2,1,51,0,0,0,0,0,0,124619,128845,131045,94390,91111,93112,6301,6000,5000,4000,3500,4000,0,university,0,0,0,0,1
3fdc9cab-68b6,280000,2,2,1,50,2,2,2,2,0,0,106341,108711,111510,108253,109065,111447,5600,6000,0,4100,4300,4300,1,university,0,0,0,0,1
ed90df18-5521,240000,2,1,1,51,-2,-2,-2,-1,-1,-1,4302,542,3934,6630,6817,7658,546,3953,6646,6865,7673,4208,0,graduate school,1,0,0,0,0
e4afa484-6b1f,240000,2,3,1,50,0,0,0,0,0,0,242152,237635,242191,212879,185490,188850,8000,8000,7000,6000,6000,7000,0,high school,0,1,0,0,0
9d9fee72-5931,270000,2,2,1,51,-1,-1,-1,0,-1,-1,7582,10392,11088,6045,750,4003,10392,11586,6013,750,4003,5000,0,university,0,0,0,0,1
34e93a68-84a7,500000,2,1,1,52,-2,-2,-2,-2,-2,-2,9534,9164,9285,20348,10893,9697,9267,9961,20390,10925,9718,13021,0,graduate school,1,0,0,0,0
b4dcf919-3ee4,170000,2,3,2,53,0,0,0,0,0,0,161858,162402,159863,159700,77043,77047,5800,6500,5000,3000,3000,2500,0,high school,0,1,0,0,0
c5b54822-0de9,80000,2,3,1,50,2,3,2,2,2,0,2684,2502,2321,4247,3914,3242,0,0,2001,4,1073,23076,0,high school,0,1,0,0,0
cb41da2c-5f40,280000,2,3,1,53,0,0,0,2,0,0,4866,4405,7322,7043,8932,9654,1200,3000,0,2000,1000,2000,0,high school,0,1,0,0,0
7396c3c8-e33c,110000,2,1,1,52,-1,-1,-2,-1,-1,-2,1865,0,0,1930,-170,-170,0,0,1930,0,0,0,0,graduate school,1,0,0,0,0
e220ae6d-92ba,250000,2,1,1,54,-1,-1,-1,-1,0,-1,390,1090,390,2855,390,2950,1090,390,2855,0,2950,0,0,graduate school,1,0,0,0,0
15eaa185-dcd3,360000,2,2,2,54,0,0,0,0,0,0,217936,202845,177252,165622,167824,156851,8880,7992,5627,5554,5456,5445,0,university,0,0,0,0,1
18454391-172e,50000,2,3,3,53,0,0,0,0,0,0,49326,50302,50036,48816,19587,18406,1803,2100,1500,1000,700,600,1,high school,0,1,0,0,0
57b95e5b-bed3,260000,2,3,1,65,0,0,0,0,0,0,225028,188891,174617,178214,182251,186144,8165,6500,6500,7000,7000,7500,0,high school,0,1,0,0,0
b5bdc2fc-9082,250000,2,2,1,52,-2,-2,-2,-2,-2,-1,1376,4038,313,316,657,993,4038,313,316,657,993,3039,1,university,0,0,0,0,1
9ff31103-177b,180000,2,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,graduate school,1,0,0,0,0
d127ae17-7dbb,190000,2,2,1,52,-2,-2,-1,-1,-1,-1,175,1547,6101,4803,5039,0,1547,6101,4803,5039,0,0,0,university,0,0,0,0,1
007eaea6-866c,290000,2,1,1,52,0,0,0,2,2,2,85532,69025,85735,79698,71981,63168,12000,20000,0,5500,0,10000,0,graduate school,1,0,0,0,0
49b77652-1b5f,230000,2,1,2,53,-2,-2,-2,-2,-2,-2,0,742,0,0,596,4870,742,0,0,596,4870,0,0,graduate school,1,0,0,0,0
68f829c9-55b7,220000,2,2,1,54,-1,-1,-1,-1,-1,-1,265,4786,2367,2873,11768,7484,4786,2367,2888,11768,7484,13062,0,university,0,0,0,0,1
dcaf8974-fe17,30000,2,2,1,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,university,0,0,0,0,1
26bfcc99-97e5,300000,2,2,2,57,-1,-1,-1,2,-1,0,2890,390,1380,390,1170,390,390,1380,0,1170,0,0,0,university,0,0,0,0,1
b9e1d0e2-e3c8,260000,2,3,1,57,-1,2,-1,2,-1,-1,1148,123,1668,446,123,35722,0,1668,0,490,35722,0,0,high school,0,1,0,0,0
d967160a-57a7,140000,2,2,1,58,2,2,2,2,2,2,68859,70428,71902,72924,72335,75508,3300,3200,2800,1200,4500,3000,1,university,0,0,0,0,1
fef53ba7-bb5e,350000,2,1,1,57,-2,-2,-2,-2,-2,-2,7617,2554,44293,66525,7502,15268,2558,44538,67211,7502,15268,228300,0,graduate school,1,0,0,0,0
1b2875b3-eb7a,70000,1,2,1,40,0,0,0,0,0,0,30346,27040,23756,18897,10873,10707,1681,1635,1463,525,535,570,0,university,0,0,0,0,1
64a80dfe-1b16,200000,1,2,2,30,0,0,0,0,0,0,183464,184391,169311,165686,162639,165627,7197,7035,7032,6008,7002,6523,0,university,0,0,0,0,1
53798e9e-6bf8,90000,1,1,2,31,2,0,0,0,0,0,90226,90378,27831,28790,29087,28941,2500,1500,1443,1100,1042,2000,1,graduate school,1,0,0,0,0
d6638b9b-03f1,30000,1,2,2,49,1,2,2,0,0,-1,24597,26852,23117,24800,29410,23905,3000,0,3000,5000,23905,23771,0,university,0,0,0,0,1
f923eac6-cfdc,80000,1,1,2,25,0,0,0,0,0,0,67751,68484,54926,55241,56560,57881,2500,3000,2000,2000,2000,3000,0,graduate school,1,0,0,0,0
de52fad4-dcbc,150000,1,1,2,26,-1,0,0,0,0,0,29997,31171,30356,30545,31257,33762,2000,2000,2000,1200,3000,2000,0,graduate school,1,0,0,0,0
a9aa6437-4676,360000,1,1,2,29,1,-1,-1,-1,-1,-1,-4316,60054,187734,17328,10658,77898,65000,188000,17384,20000,78000,46677,0,graduate school,1,0,0,0,0
ebb913f3-11ae,400000,1,2,1,30,-1,0,0,0,-1,-1,11633,12294,13038,13751,5765,21784,1200,1287,1000,5819,26957,507,0,university,0,0,0,0,1
e8d8a13e-073c,300000,1,1,2,30,-1,-1,2,0,0,-1,121,2175,774,2774,2774,14190,3204,0,2000,0,15000,2043,0,graduate school,1,0,0,0,0
17fc6fe9-d7ee,50000,1,2,2,30,2,2,2,2,2,2,21839,22771,23700,24016,23332,24849,1600,1600,1000,0,1896,0,1,university,0,0,0,0,1
281cd4ab-9765,20000,1,1,2,27,1,2,2,2,0,0,15678,15129,17973,31269,11401,8311,0,3100,0,2000,1000,2000,0,graduate school,1,0,0,0,0
34be020e-ab08,90000,1,2,2,28,2,2,0,0,2,0,82671,78750,66605,63795,61061,54646,0,3324,5380,0,2000,1800,1,university,0,0,0,0,1
3c74fb92-054d,180000,1,2,1,28,0,0,0,0,2,0,148735,150771,156334,165696,165582,168952,6000,8000,13500,4110,6200,13600,0,university,0,0,0,0,1
72bd9fd2-210a,230000,1,2,2,29,-1,-1,0,0,0,0,566,5477,7996,6406,6040,6446,5480,4001,3000,3000,2000,5000,0,university,0,0,0,0,1
80a8e82e-0935,160000,1,2,1,28,1,-2,-2,-2,-2,-1,0,0,0,0,0,1300,0,0,0,0,1300,1244,0,university,0,0,0,0,1
acded284-7543,200000,1,2,2,25,1,2,0,0,0,0,124652,109401,63518,14607,16399,18026,6,5000,2000,2000,2000,20000,0,university,0,0,0,0,1
1078a434-826f,300000,1,2,2,27,0,0,-1,-1,0,-1,1726,-9,1974,17648,36732,1000,2800,1983,17652,36183,1002,0,0,university,0,0,0,0,1
7cf34411-3c4f,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,graduate school,1,0,0,0,0
afcba373-0f78,230000,1,2,2,30,-1,0,-1,0,0,0,9125,7795,191795,192255,187755,187740,4000,191795,10000,8000,8000,8000,0,university,0,0,0,0,1
92fff7f8-8aab,90000,1,2,2,27,2,0,0,0,-2,-2,2542,3556,4490,0,0,0,1066,1000,0,0,0,0,1,university,0,0,0,0,1
ac63402f-f5ea,80000,1,1,2,25,0,0,0,0,0,0,37325,38503,39429,24600,10000,0,2100,2000,1000,700,0,0,0,graduate school,1,0,0,0,0
97d9beb3-ab0d,160000,1,1,2,29,1,-1,-1,-2,-2,-2,0,6285,0,0,0,0,6285,0,0,0,0,0,0,graduate school,1,0,0,0,0
5ac8ece2-344b,200000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,graduate school,1,0,0,0,0
2edf9b7c-aac6,60000,1,2,2,25,0,0,0,0,0,0,15614,16231,17074,17684,20003,21040,1267,1500,1291,3000,2000,390,0,university,0,0,0,0,1
f7612936-2f38,360000,1,1,2,27,-2,-2,-2,-2,-2,-2,2807,894,5939,1390,-5,-5,898,5970,1396,0,0,0,0,graduate school,1,0,0,0,0
7107fd46-8ad5,360000,1,3,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,high school,0,1,0,0,0
5136fc33-8955,220000,1,1,2,28,-1,-1,-1,-1,-1,-1,184,1709,919,47545,2398,3338,1709,919,47545,2398,5178,12448,0,graduate school,1,0,0,0,0
